time,lat,lon,depth,prochloro_abundance,synecho_abundance
2003-06-13,47.688,-12.68,100.7,23.47,123.22
2003-06-13,47.688,-12.68,126,62.94,167.85
2003-06-13,47.688,-12.68,150.5,52.95,155.9
2003-06-13,47.688,-12.68,175.5,35.34,159.01
2003-06-13,47.688,-12.68,200.8,28.97,89.8
2003-06-13,47.688,-12.68,250.3,36.14,87.35
2003-06-13,47.688,-12.68,301.3,18.77,53.18
2003-09-14,47.983,-11.54,9.28,92060,28253
2003-09-14,47.983,-11.54,43.017,26900,43853
2003-09-14,47.983,-11.54,53.629,12360,23413
2003-09-14,47.983,-11.54,62.327,9546.7,13153
2003-09-14,47.983,-11.54,78.587,5766.7,5540
2003-09-14,47.983,-11.54,103.75,2066.7,1200
2003-09-14,47.983,-11.54,154.18,13.333,46.667
2003-09-14,47.983,-11.54,203.02,66.667,13.333
2003-09-15,46.691,-17,14.371,203000,12382
2003-09-15,46.691,-17,27.465,145000,13900
2003-09-15,46.691,-17,42.353,94407,15720
2003-09-15,46.691,-17,52.624,37167,6646.7
2003-09-15,46.691,-17,62.647,18753,3720
2003-09-15,46.691,-17,77.992,10253,2840
2003-09-15,46.691,-17,93.295,833.33,486.67
2003-09-15,46.691,-17,153.89,133.33,13.333
2003-09-15,46.691,-17,203.96,46.667,20
2003-09-16,43.044,-19.62,15.623,132000,3433.3
2003-09-16,43.044,-19.62,21.937,143000,1506.7
2003-09-16,43.044,-19.62,31.714,170000,2240
2003-09-16,43.044,-19.62,51.819,93967,10793
2003-09-16,43.044,-19.62,61.873,68953,11167
2003-09-16,43.044,-19.62,76.916,32473,4100
2003-09-16,43.044,-19.62,102.12,3046.7,793.33
2003-09-16,43.044,-19.62,152.74,20,120
2003-09-16,43.044,-19.62,202.47,6.6667,80
2003-09-17,39.443,-21.54,9.834,104000,5113.3
2003-09-17,39.443,-21.54,21.825,90873,4486.7
2003-09-17,39.443,-21.54,37.047,142000,3333.3
2003-09-17,39.443,-21.54,57.093,150000,33627
2003-09-17,39.443,-21.54,66.974,128000,15407
2003-09-17,39.443,-21.54,82.153,46453,2200
2003-09-17,39.443,-21.54,100.61,14514,592.02
2003-09-17,39.443,-21.54,153.1,452.33,86.475
2003-09-17,39.443,-21.54,203.9,13.333,33.333
2003-09-18,38.167,-24.7,1.708,111000,12327
2003-09-18,38.167,-24.7,16.611,118000,11920
2003-09-18,38.167,-24.7,27.845,167000,6906.7
2003-09-18,38.167,-24.7,52.034,124000,17333
2003-09-18,38.167,-24.7,61.965,85933,4953.3
2003-09-18,38.167,-24.7,77.312,47826,1381.5
2003-09-18,38.167,-24.7,92.477,17960,386.67
2003-09-18,38.167,-24.7,122.71,606.67,73.333
2003-09-18,38.167,-24.7,203.21,86.667,13.333
2003-09-19,33.493,-22.11,16.514,102000,1426.7
2003-09-19,33.493,-22.11,32.63,144000,1873.3
2003-09-19,33.493,-22.11,57.561,181000,2346.7
2003-09-19,33.493,-22.11,72.948,184000,1746.7
2003-09-19,33.493,-22.11,93.249,104000,460
2003-09-19,33.493,-22.11,113.26,44107,40
2003-09-19,33.493,-22.11,122.93,35113,6.6667
2003-09-19,33.493,-22.11,162.81,9586.7,0
2003-09-19,33.493,-22.11,203.54,353.33,20
2003-09-19,34.683,-22.99,2.617,153000,1521.1
2003-09-19,34.683,-22.99,14.928,145000,2254.8
2003-09-19,34.683,-22.99,24.018,150000,1837.5
2003-09-19,34.683,-22.99,40.494,130000,1112.5
2003-09-19,34.683,-22.99,68.221,80647,1640
2003-09-19,34.683,-22.99,88.301,34373,566.67
2003-09-19,34.683,-22.99,108.47,15987,86.667
2003-09-19,34.683,-22.99,154.01,106.67,33.333
2003-09-19,34.683,-22.99,203.32,0,6.6593
2003-09-20,29.357,-20.9,16.288,117000,2586.7
2003-09-20,29.357,-20.9,32.071,126000,2233.3
2003-09-20,29.357,-20.9,50.316,135000,1908.8
2003-09-20,29.357,-20.9,62.381,137000,2106.7
2003-09-20,29.357,-20.9,82.381,144000,2306.7
2003-09-20,29.357,-20.9,102.5,78827,93.333
2003-09-20,29.357,-20.9,112.77,50853,13.333
2003-09-20,29.357,-20.9,153.26,15480,13.333
2003-09-20,29.357,-20.9,203.81,293.33,0
2003-09-21,25.085,-20.74,15.606,149000,2626.1
2003-09-21,25.085,-20.74,26.419,160000,2226.7
2003-09-21,25.085,-20.74,44.641,181000,2020
2003-09-21,25.085,-20.74,52.392,145000,1920
2003-09-21,25.085,-20.74,62.406,144000,2066.7
2003-09-21,25.085,-20.74,82.612,132000,1806.7
2003-09-21,25.085,-20.74,102.82,46947,100
2003-09-21,25.085,-20.74,153.01,926.67,6.6667
2003-09-21,25.085,-20.74,203.54,13.333,0
2003-09-22,20.808,-20.58,7.89,57593,19887
2003-09-22,20.808,-20.58,17.296,61833,20533
2003-09-22,20.808,-20.58,27.28,56340,20520
2003-09-22,20.808,-20.58,42.484,24740,68367
2003-09-22,20.808,-20.58,52.588,39553,20340
2003-09-22,20.808,-20.58,67.731,8413.3,2786.7
2003-09-22,20.808,-20.58,82.67,1766.7,1213.3
2003-09-22,20.808,-20.58,102.54,166.67,906.67
2003-09-22,20.808,-20.58,204.13,13.333,286.67
2003-09-23,20.327,-17.77,1.975,0,4720
2003-09-23,20.327,-17.77,12.144,0,4513.3
2003-09-23,20.327,-17.77,26.845,84913,46133
2003-09-23,20.327,-17.77,42.065,48747,17233
2003-09-23,20.327,-17.77,62.053,12487,1073.3
2003-09-23,20.327,-17.77,81.871,3780,660
2003-09-23,20.327,-17.77,102.21,1646.7,620
2003-09-23,20.327,-17.77,153.08,66.667,346.67
2003-09-23,20.327,-17.77,203.79,73.333,206.67
2003-09-24,17.141,-19.01,6.856,307000,70961
2003-09-24,17.141,-19.01,16.717,285000,63553
2003-09-24,17.141,-19.01,31.701,154000,22433
2003-09-24,17.141,-19.01,41.423,66320,20120
2003-09-24,17.141,-19.01,51.699,48853,1106.7
2003-09-24,17.141,-19.01,66.528,32767,360
2003-09-24,17.141,-19.01,81.707,12900,540
2003-09-24,17.141,-19.01,101.78,2133.3,913.33
2003-09-24,17.141,-19.01,203.05,86.667,393.33
2003-09-25,12.516,-20.99,11.028,2.00E+05,52960
2003-09-25,12.516,-20.99,25.629,247000,78020
2003-09-25,12.516,-20.99,40.562,37087,12967
2003-09-25,12.516,-20.99,50.879,34847,5373.3
2003-09-25,12.516,-20.99,65.729,27847,880
2003-09-25,12.516,-20.99,80.846,7613.3,226.67
2003-09-25,12.516,-20.99,101.3,1260,293.33
2003-09-25,12.516,-20.99,151.97,46.667,166.67
2003-09-25,12.516,-20.99,202.47,46.667,160
2003-09-26,9.001,-22.14,7.424,239000,12693
2003-09-26,9.001,-22.14,21.29,250000,13847
2003-09-26,9.001,-22.14,41.002,185000,9446.7
2003-09-26,9.001,-22.14,50.706,65820,4093.3
2003-09-26,9.001,-22.14,61.115,30327,173.33
2003-09-26,9.001,-22.14,81.229,16480,66.667
2003-09-26,9.001,-22.14,101.29,7960,20
2003-09-26,9.001,-22.14,161.8,146.67,20
2003-09-26,9.001,-22.14,202.36,13.333,40
2003-09-27,4.851,-23.45,0,150000,8466.7
2003-09-27,4.851,-23.45,45.3,240000,3453.3
2003-09-27,4.851,-23.45,51.522,275000,3653.3
2003-09-27,4.851,-23.45,61.52,269000,3373.3
2003-09-27,4.851,-23.45,86.333,83980,506.67
2003-09-27,4.851,-23.45,101.44,36120,46.667
2003-09-27,4.851,-23.45,121.23,2993.3,86.667
2003-09-27,4.851,-23.45,202.32,33.333,86.667
2003-09-28,0.886,-24.71,10.307,180000,2286.7
2003-09-28,0.886,-24.71,30.242,171000,1746.7
2003-09-28,0.886,-24.71,47.358,160000,1793.3
2003-09-28,0.886,-24.71,56.121,142000,1560
2003-09-28,0.886,-24.71,67.314,58640,700
2003-09-28,0.886,-24.71,82.306,53533,733.33
2003-09-28,0.886,-24.71,100.05,23093,131.43
2003-09-28,0.886,-24.71,152.05,1546.7,20
2003-09-28,0.886,-24.71,202.01,213.33,13.333
2003-09-29,-3.833,-25,11.927,206000,6753.3
2003-09-29,-3.833,-25,21.77,2.00E+05,6623.3
2003-09-29,-3.833,-25,36.107,201000,6666.7
2003-09-29,-3.833,-25,51.902,201000,6606.7
2003-09-29,-3.833,-25,61.968,105000,3726.7
2003-09-29,-3.833,-25,79.992,153000,1013.3
2003-09-29,-3.833,-25,101.74,25960,86.667
2003-09-29,-3.833,-25,152.19,4746.7,60
2003-09-29,-3.833,-25,202.3,106.67,66.667
2003-09-30,-7.835,-25,13.393,187000,1633.3
2003-09-30,-7.835,-25,33.12,204000,1586.7
2003-09-30,-7.835,-25,52.986,203000,1833.3
2003-09-30,-7.835,-25,73.132,206000,3300
2003-09-30,-7.835,-25,83.126,143000,2333.3
2003-09-30,-7.835,-25,92.86,110000,646.67
2003-09-30,-7.835,-25,102.97,57767,126.67
2003-09-30,-7.835,-25,143.26,2300,46.667
2003-09-30,-7.835,-25,202.57,480,13.333
2003-10-01,-11.939,-24.99,20.417,179000,1527.3
2003-10-01,-11.939,-24.99,34.147,186000,1671.2
2003-10-01,-11.939,-24.99,42.27,185000,1611.7
2003-10-01,-11.939,-24.99,58.269,165000,934.84
2003-10-01,-11.939,-24.99,82.374,193000,674.01
2003-10-01,-11.939,-24.99,102.87,159000,347.11
2003-10-01,-11.939,-24.99,127.56,48024,280.49
2003-10-01,-11.939,-24.99,152.56,26107,20
2003-10-01,-11.939,-24.99,198.46,1386.7,6.6667
2003-10-02,-16.154,-24.99,23.98,95447,2140
2003-10-02,-16.154,-24.99,41.789,102000,1313.3
2003-10-02,-16.154,-24.99,52.051,122000,1773.3
2003-10-02,-16.154,-24.99,70.04,125000,1240
2003-10-02,-16.154,-24.99,82.034,123000,1680
2003-10-02,-16.154,-24.99,102.27,136000,1320
2003-10-02,-16.154,-24.99,132.07,172000,746.67
2003-10-02,-16.154,-24.99,158.32,61527,73.333
2003-10-02,-16.154,-24.99,202.18,6373.3,53.333
2003-10-03,-20.244,-25,21.897,86537,2297.4
2003-10-03,-20.244,-25,38.065,91573,2526.7
2003-10-03,-20.244,-25,67.989,109000,1386.7
2003-10-03,-20.244,-25,82.384,114000,1013.3
2003-10-03,-20.244,-25,102.22,123000,1253.3
2003-10-03,-20.244,-25,128.11,131000,446.67
2003-10-03,-20.244,-25,157.66,58967,73.333
2003-10-03,-20.244,-25,172.72,27280,13.333
2003-10-03,-20.244,-25,203.05,3326.7,26.667
2003-10-04,-23.906,-25,20.259,92877,3100.4
2003-10-04,-23.906,-25,36.561,98639,3203.8
2003-10-04,-23.906,-25,52.672,88909,2765.7
2003-10-04,-23.906,-25,62.524,93113,2970.8
2003-10-04,-23.906,-25,82.385,136000,2898.7
2003-10-04,-23.906,-25,112.76,131000,1306.7
2003-10-04,-23.906,-25,145.2,43435,51.724
2003-10-04,-23.906,-25,173.47,16073,46.667
2003-10-04,-23.906,-25,203.44,1166.7,20
2003-10-05,-27.915,-25,9.89,105000,2460
2003-10-05,-27.915,-25,23.05,112000,2200
2003-10-05,-27.915,-25,38.585,102000,2053.3
2003-10-05,-27.915,-25,69.281,102000,1980
2003-10-05,-27.915,-25,103.47,99007,1513.3
2003-10-05,-27.915,-25,133.68,54174,614.02
2003-10-05,-27.915,-25,153.84,40507,133.33
2003-10-05,-27.915,-25,163.83,24907,66.667
2003-10-05,-27.915,-25,229.55,220,53.333
2003-10-06,-30.867,-28.44,8.767,79093,3940.7
2003-10-06,-30.867,-28.44,20.028,81740,3688.3
2003-10-06,-30.867,-28.44,33.993,115000,5123.3
2003-10-06,-30.867,-28.44,58.184,125000,3777.8
2003-10-06,-30.867,-28.44,82.413,118000,3981.3
2003-10-06,-30.867,-28.44,102.02,123000,5808.9
2003-10-06,-30.867,-28.44,132.85,92420,3260
2003-10-06,-30.867,-28.44,162.7,17980,1000
2003-10-06,-30.867,-28.44,203.08,3564.9,51.948
2003-10-07,-33.809,-32.07,11.001,107000,7446.7
2003-10-07,-33.809,-32.07,19.008,106000,7840
2003-10-07,-33.809,-32.07,32.038,108000,7420
2003-10-07,-33.809,-32.07,52.154,127000,9180
2003-10-07,-33.809,-32.07,72.343,143000,10827
2003-10-07,-33.809,-32.07,82.28,73780,6133.3
2003-10-07,-33.809,-32.07,107.54,13007,400
2003-10-07,-33.809,-32.07,163.03,79.823,1809.3
2003-10-07,-33.809,-32.07,202.94,106.67,413.33
2003-10-08,-35.62,-35.34,7.438,16613,67227
2003-10-08,-35.62,-35.34,22.953,19027,73900
2003-10-08,-35.62,-35.34,42.951,18813,73240
2003-10-08,-35.62,-35.34,52.668,15927,64273
2003-10-08,-35.62,-35.34,68.066,14660,59807
2003-10-08,-35.62,-35.34,82.879,7533.3,36820
2003-10-08,-35.62,-35.34,103.17,2433.3,9133.3
2003-10-08,-36.394,-35.34,153.72,1880,8293.3
2003-10-08,-36.394,-35.34,204.14,733.33,5093.3
2003-10-08,-36.394,-34.36,15.969,43467,103000
2003-10-08,-36.394,-34.36,25.563,49640,114000
2003-10-08,-36.394,-34.36,33.923,46087,112000
2003-10-08,-36.394,-34.36,54.473,7573.3,11093
2003-10-08,-36.394,-34.36,63.339,10153,18993
2003-10-08,-36.394,-34.36,79.4,6260,12847
2003-10-08,-36.394,-34.36,104.19,4560,12287
2003-10-09,-39.386,-39.33,8.693,8366.7,26967
2003-10-09,-39.386,-39.33,23.435,8606.7,26860
2003-10-09,-39.386,-39.33,39.231,8051.1,27756
2003-10-09,-39.386,-39.33,53.389,9766.7,30900
2003-10-09,-39.386,-39.33,69.117,9093.3,32327
2003-10-09,-39.386,-39.33,83.505,10233,35553
2003-10-09,-39.386,-39.33,103.78,10373,36540
2003-10-09,-39.386,-39.33,154.4,11243,34206
2003-10-09,-39.386,-39.33,203.95,8226.7,28553
2003-10-10,-41.891,-42.74,12.943,3020,33333
2003-10-10,-41.891,-42.74,21.147,3053.3,33633
2003-10-10,-41.891,-42.74,43.006,2646.7,35487
2003-10-10,-41.891,-42.74,53.388,2430.6,33616
2003-10-10,-41.891,-42.74,63.899,2653.3,32973
2003-10-10,-41.891,-42.74,83.367,2486.7,32047
2003-10-10,-41.891,-42.74,103.73,2140,28440
2003-10-10,-41.891,-42.74,154,946.67,9193.3
2003-10-10,-41.891,-42.74,204.27,126.67,1726.7
2003-10-11,-44.563,-46.59,13.935,766.67,26413
2003-10-11,-44.563,-46.59,24.183,740,25567
2003-10-11,-44.563,-46.59,32.325,686.67,28047
2003-10-11,-44.563,-46.59,44.138,806.67,31540
2003-10-11,-44.563,-46.59,64.321,666.67,27573
2003-10-11,-44.563,-46.59,84.233,333.33,17087
2003-10-11,-44.563,-46.59,104.65,300,8140
2003-10-11,-44.563,-46.59,155.18,126.67,1820
2003-10-11,-44.563,-46.59,205.65,20,146.67
2003-10-11,-43.976,-45.72,12.992,873.33,23913
2003-10-11,-43.976,-45.72,23.193,946.67,26500
2003-10-11,-43.976,-45.72,37.738,620,26880
2003-10-11,-43.976,-45.72,63.586,1166.7,25733
2003-10-11,-43.976,-45.72,83.746,693.33,20913
2003-10-11,-43.976,-45.72,104.17,746.67,15973
2003-10-11,-43.976,-45.72,144.21,93.333,1686.7
2003-10-11,-43.976,-45.72,204.83,20,126.67
2003-10-12,-47.762,-51.42,12.11,326.67,12533
2003-10-12,-47.762,-51.42,22.308,560,11987
2003-10-12,-47.762,-51.42,40.564,400,12993
2003-10-12,-47.762,-51.42,52.669,353.33,12820
2003-10-12,-47.762,-51.42,62.744,180,12000
2003-10-12,-47.762,-51.42,83.045,186.67,11273
2003-10-12,-47.762,-51.42,103.25,126.67,2420
2003-10-12,-47.762,-51.42,163.68,53.333,193.33
2003-10-12,-47.762,-51.42,204.21,33.333,60
2004-04-30,-47.039,-50.25,2.9,5205.1,NA
2004-04-30,-47.039,-50.25,2.9,5897.2,NA
2004-04-30,-47.033,-50.26,14.9,5412.4,NA
2004-04-30,-47.039,-50.25,15,5796.5,NA
2004-04-30,-47.033,-50.26,15.7,5855.2,NA
2004-04-30,-47.033,-50.26,15.7,5726.6,NA
2004-04-30,-47.039,-50.25,20.2,5309.7,NA
2004-04-30,-47.033,-50.26,20.3,5327,NA
2004-04-30,-47.039,-50.25,25.1,5514.4,NA
2004-04-30,-47.039,-50.25,25.1,5329.2,NA
2004-04-30,-47.039,-50.25,25.1,5247.4,NA
2004-04-30,-47.033,-50.26,26.8,5696.1,NA
2004-04-30,-47.039,-50.25,30,5483.6,NA
2004-04-30,-47.039,-50.25,30,5651.2,NA
2004-04-30,-47.039,-50.25,30,5515.6,NA
2004-04-30,-47.039,-50.25,30.1,5587,NA
2004-04-30,-47.039,-50.25,49.4,511.82,NA
2004-04-30,-47.033,-50.26,50.1,0,NA
2004-04-30,-47.033,-50.26,50.1,23.62,NA
2004-04-30,-47.033,-50.26,50.3,15.79,NA
2004-04-30,-47.033,-50.26,175.2,7.8,NA
2004-04-30,-47.039,-50.25,200.1,0,NA
2004-04-30,-47.039,-50.25,299.9,12.14,NA
2004-04-30,-46.151,-48.91,5.4,72900,33674
2004-04-30,-46.151,-48.91,7.9,76400,34989
2004-04-30,-46.151,-48.91,15.8,73389,33942
2004-04-30,-46.151,-48.91,20.9,70466,31793
2004-04-30,-46.151,-48.91,31.2,70240,31378
2004-04-30,-46.151,-48.91,40.8,72211,32825
2004-04-30,-46.151,-48.91,50.5,73007,33199
2004-04-30,-46.151,-48.91,61.1,70682,31917
2004-04-30,-46.151,-48.91,70.1,32215,14967
2004-04-30,-46.151,-48.91,80.7,2851.4,2247.6
2004-04-30,-46.151,-48.91,90.5,99.36,422.93
2004-04-30,-46.151,-48.91,100.6,22.52,232.67
2004-04-30,-46.151,-48.91,110.7,9.9,116.37
2004-04-30,-46.151,-48.91,120.8,19.62,103.02
2004-04-30,-46.151,-48.91,130.2,7.33,124.69
2004-04-30,-46.151,-48.91,140.4,27.66,88
2004-04-30,-46.151,-48.91,151.1,20.23,101.17
2004-04-30,-46.151,-48.91,160.5,12.94,77.62
2004-04-30,-46.151,-48.91,170.3,10.37,95.93
2004-04-30,-46.151,-48.91,179.7,19.58,88.1
2004-04-30,-46.151,-48.91,190.8,13.14,107.73
2004-04-30,-46.151,-48.91,200.9,14.68,107.65
2004-04-30,-46.151,-48.91,250.8,12.11,67.83
2004-04-30,-46.151,-48.91,301.1,31.02,136.01
2004-05-01,-43.026,-44.34,10,43888,91361
2004-05-01,-43.026,-44.34,10.4,43923,90843
2004-05-01,-43.026,-44.34,18.8,44479,92705
2004-05-01,-43.026,-44.34,23.5,42423,87253
2004-05-01,-43.026,-44.34,34.2,47587,101000
2004-05-01,-43.026,-44.34,44.3,42124,96835
2004-05-01,-43.026,-44.34,53.5,39964,99562
2004-05-01,-43.026,-44.34,62.7,36441,89027
2004-05-01,-43.026,-44.34,74.5,1133.2,3416.9
2004-05-01,-43.026,-44.34,84.5,123.61,690.17
2004-05-01,-43.026,-44.34,94,159.23,521.77
2004-05-01,-43.026,-44.34,103.4,109.79,434.4
2004-05-02,-40.689,-41.06,5,186000,81975
2004-05-02,-40.689,-41.06,10.5,188000,83042
2004-05-02,-40.689,-41.06,18,197000,87481
2004-05-02,-40.689,-41.06,22.8,179000,86059
2004-05-02,-40.689,-41.06,33.4,161000,83095
2004-05-02,-40.689,-41.06,43.3,101000,66200
2004-05-02,-40.689,-41.06,52.5,61399,52975
2004-05-02,-40.689,-41.06,72.5,5304,23172
2004-05-02,-40.689,-41.06,72.5,1709.5,15929
2004-05-02,-40.689,-41.06,82.5,571.96,1241.6
2004-05-02,-40.689,-41.06,92.9,38.68,342.97
2004-05-02,-40.689,-41.06,102.8,17.82,134.94
2004-05-03,-38.881,-38.59,7.6,176000,10587
2004-05-03,-38.881,-38.59,7.6,186000,11872
2004-05-03,-38.881,-38.59,17,163000,10312
2004-05-03,-38.881,-38.59,27.1,171000,10783
2004-05-03,-38.881,-38.59,36.7,171000,10615
2004-05-03,-38.881,-38.59,51.7,175000,11235
2004-05-03,-38.881,-38.59,67.2,106000,1114.7
2004-05-03,-38.881,-38.59,71.7,67210,505.19
2004-05-03,-38.881,-38.59,101.3,2000,189.35
2004-05-03,-38.881,-38.59,176.2,106.54,64.69
2004-05-03,-37.952,-37.37,4.3,193000,8566.3
2004-05-03,-37.952,-37.37,9.5,204000,9364.3
2004-05-03,-37.952,-37.37,17.9,198000,8950.3
2004-05-03,-37.952,-37.37,22.9,201000,9095.5
2004-05-03,-37.952,-37.37,32.4,189000,8595.6
2004-05-03,-37.952,-37.37,43.5,212000,10081
2004-05-03,-37.952,-37.37,51.9,167000,7495.4
2004-05-03,-37.952,-37.37,61.4,106000,4943.2
2004-05-03,-37.952,-37.37,73.7,134000,4635.4
2004-05-03,-37.952,-37.37,83,102000,1582.2
2004-05-03,-37.952,-37.37,92.7,87211,484.82
2004-05-03,-37.952,-37.37,102.4,70221,245.33
2004-05-03,-37.952,-37.37,102.4,35927,121.51
2004-05-03,-37.952,-37.37,102.4,17993,70.78
2004-05-03,-37.952,-37.37,131.2,15320,114.96
2004-05-03,-37.952,-37.37,142.9,4435,55.72
2004-05-03,-37.952,-37.37,171.3,593.73,62.09
2004-05-03,-37.952,-37.37,171.3,154.32,15.06
2004-05-04,-35.967,-34.79,7.9,NA,4976.1
2004-05-04,-35.967,-34.79,9.2,NA,5478.4
2004-05-04,-35.967,-34.79,11.9,NA,5449.2
2004-05-04,-35.967,-34.79,22.6,NA,5108.6
2004-05-04,-35.967,-34.79,40.7,NA,5185.3
2004-05-04,-35.967,-34.79,77.1,NA,1163.5
2004-05-04,-35.967,-34.79,87.1,NA,235.31
2004-05-04,-35.967,-34.79,98.8,NA,118.73
2004-05-04,-35.967,-34.79,120.5,NA,36.51
2004-05-04,-35.967,-34.79,176.4,NA,27.75
2004-05-04,-34.994,-33.54,5.6,196000,5074.3
2004-05-04,-34.994,-33.54,9.8,201000,5324.5
2004-05-04,-34.994,-33.54,17.2,198000,5529.6
2004-05-04,-34.994,-33.54,22.6,202000,5237.8
2004-05-04,-34.994,-33.54,33.2,198000,5147.9
2004-05-04,-34.994,-33.54,41.9,2.00E+05,5141.7
2004-05-04,-34.994,-33.54,51.1,204000,4928.8
2004-05-04,-34.994,-33.54,62.1,205000,5446.8
2004-05-04,-34.994,-33.54,71,199000,5098
2004-05-04,-34.994,-33.54,82.9,206000,4607.9
2004-05-04,-34.994,-33.54,92.5,148000,1898.7
2004-05-04,-34.994,-33.54,103.2,90567,281.26
2004-05-04,-34.994,-33.54,103.2,46322,49.6
2004-05-04,-34.994,-33.54,103.2,32564,25.54
2004-05-04,-34.994,-33.54,142.7,27624,7.16
2004-05-04,-34.994,-33.54,142.7,12476,13.98
2004-05-04,-34.994,-33.54,142.7,12078,4.63
2004-05-04,-34.994,-33.54,142.7,5539.4,4.79
2004-05-04,-34.994,-33.54,173.1,829.23,20.96
2004-05-04,-34.994,-33.54,202,151.79,21.68
2004-05-04,-34.994,-33.54,202,50.66,12.06
2004-05-05,-32.974,-31.01,5.5,265000,3239.8
2004-05-05,-32.974,-31.01,8.7,272000,3362.2
2004-05-05,-32.974,-31.01,14.7,290000,3326
2004-05-05,-32.974,-31.01,25.2,267000,3356.1
2004-05-05,-32.974,-31.01,44.9,264000,3427.8
2004-05-05,-32.974,-31.01,82.8,161000,1627.9
2004-05-05,-32.974,-31.01,101.2,78847,69.44
2004-05-05,-32.974,-31.01,126.7,28043,4.83
2004-05-05,-32.974,-31.01,150.7,10185,4.69
2004-05-05,-32.974,-31.01,177.4,2627.7,2.38
2004-05-05,-32.974,-31.01,202.7,753.8,0
2004-05-05,-32.974,-31.01,303.5,4.71,4.71
2004-05-05,-32.651,-30.6,6,201000,2895.1
2004-05-05,-32.651,-30.6,6,208000,3072.3
2004-05-05,-32.651,-30.6,22.6,210000,3345.9
2004-05-05,-32.651,-30.6,22.6,219000,2944.9
2004-05-05,-32.651,-30.6,30.8,220000,3056.8
2004-05-05,-32.651,-30.6,42.8,221000,2992.4
2004-05-05,-32.651,-30.6,50.2,228000,3136.5
2004-05-05,-32.651,-30.6,62.1,231000,3053.2
2004-05-05,-32.651,-30.6,71,228000,2780.3
2004-05-05,-32.651,-30.6,82.1,172000,1506.1
2004-05-05,-32.651,-30.6,92.2,140000,671.31
2004-05-05,-32.651,-30.6,101.6,83933,133.13
2004-05-05,-32.651,-30.6,112.4,45112,17.88
2004-05-05,-32.651,-30.6,121.3,28536,13.72
2004-05-05,-32.651,-30.6,132.6,131000,1450.5
2004-05-05,-32.651,-30.6,132.6,13689,35.77
2004-05-05,-32.651,-30.6,132.6,8495.6,18.05
2004-05-05,-32.651,-30.6,162.6,6030.1,3.57
2004-05-05,-32.651,-30.6,170.4,4568.1,0
2004-05-05,-32.651,-30.6,201.3,2475.8,3.55
2004-05-05,-32.651,-30.6,201.3,1794.8,10.73
2004-05-05,-32.651,-30.6,201.3,1683.8,0
2004-05-05,-32.651,-30.6,250.5,17.52,7.01
2004-05-06,-30.694,-28.21,4.8,231000,1836.3
2004-05-06,-30.694,-28.21,6,232000,1749.2
2004-05-06,-30.694,-28.21,13.8,234000,1810.5
2004-05-06,-30.694,-28.21,24.1,226000,1841.1
2004-05-06,-30.694,-28.21,44.9,249000,1859.7
2004-05-06,-30.694,-28.21,66.1,232000,2317.5
2004-05-06,-30.694,-28.21,100.7,96824,123.2
2004-05-06,-30.694,-28.21,124.2,34764,10.51
2004-05-06,-30.694,-28.21,150.7,13781,2.44
2004-05-06,-30.694,-28.21,176.5,7685.9,5.29
2004-05-06,-30.694,-28.21,200.6,2782.8,2.52
2004-05-06,-30.694,-28.21,301.6,10.19,0
2004-05-06,-29.769,-27.09,6.5,130000,1269
2004-05-06,-29.769,-27.09,10.9,144000,1294.4
2004-05-06,-29.769,-27.09,24.7,137000,1377.4
2004-05-06,-29.769,-27.09,24.7,145000,1393.3
2004-05-06,-29.769,-27.09,24.7,149000,1388.8
2004-05-06,-29.769,-27.09,44,153000,1360.5
2004-05-06,-29.769,-27.09,54.8,235000,1824.8
2004-05-06,-29.769,-27.09,63.6,244000,2177
2004-05-06,-29.769,-27.09,63.6,246000,1843.5
2004-05-06,-29.769,-27.09,63.6,237000,1223
2004-05-06,-29.769,-27.09,104.1,2.00E+05,733.81
2004-05-06,-29.769,-27.09,104.1,128000,81.4
2004-05-06,-29.769,-27.09,104.1,91545,40.68
2004-05-06,-29.769,-27.09,123.8,51697,0
2004-05-06,-29.769,-27.09,123.8,34043,7.25
2004-05-06,-29.769,-27.09,153.8,18278,3.56
2004-05-06,-29.769,-27.09,153.8,6285.4,0
2004-05-06,-29.769,-27.09,174.1,1432.6,0
2004-05-06,-29.769,-27.09,174.1,3600.2,3.55
2004-05-06,-29.769,-27.09,202.3,770.58,3.63
2004-05-06,-29.769,-27.09,202.3,364.98,0
2004-05-06,-29.769,-27.09,252.8,11.51,3.84
2004-05-06,-28.871,-26.03,4.3,180000,1823.6
2004-05-06,-28.871,-26.03,15.7,169000,1751.6
2004-05-06,-28.871,-26.03,71.4,201000,1378.8
2004-05-06,-28.871,-26.03,105.6,57994,3.56
2004-05-06,-28.871,-26.03,141.6,10095,6.66
2004-05-07,-26.931,-25,5,172000,1010.7
2004-05-07,-26.931,-25,7.7,163000,1056.9
2004-05-07,-26.931,-25,15.8,172000,1064.8
2004-05-07,-26.931,-25,21.7,174000,1119.7
2004-05-07,-26.931,-25,21.7,174000,1094.1
2004-05-07,-26.931,-25,50.6,180000,1078.3
2004-05-07,-26.931,-25,50.6,182000,1073.6
2004-05-07,-26.931,-25,57.7,176000,962.15
2004-05-07,-26.931,-25,68.6,238000,1538
2004-05-07,-26.931,-25,79.7,216000,1680.1
2004-05-07,-26.931,-25,91,184000,1014.7
